公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
2375,凱美電機股份有限公司,凱美,電子零組件業,－,新北市汐止區新台五路一段81號13樓,34230543,呂紹萍,劉文亮,李彥儒,業務總監,陳本記,(02)26981010,1978/09/11,1998/08/29,新台幣                 10.0000元,1086753340,108675334,0,0,合併,每半會計年度,董事會,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,王怡文,黃更佳,KAIMEI,"13F, No.81, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan.",(02)26980386,winnie.chen@jamicon.teapo.com,http://jamicon.teapo.com,陳本記,副總,(02)26981010,modoki.chen@jamicon.teapo.com,http://jamicon.teapo.com,https://jamicon.teapo.com/tw/investors/company.aspx,10.8675334
2380,虹光精密工業股份有限公司,虹光,電腦及週邊設備業,－,新竹縣新竹科學園區研新一路二十號,22099759,盛少瀾,盛少瀾,盧冠嶧,財務長,陳受慶,03-5782388,1991/04/24,1998/12/03,新台幣                 10.0000元,2169340840,216934084,34490000,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,建智聯合會計師事務所,廖年傑,陳靜宜,AVISION,"No.20,Creation Rd. 1,Science-Based Industrial Park,HsinchuTaiwan,ROC",03-6662682,Luke_lu@avision.com.tw,www.avision.com.tw,盧冠嶧,財務長,03-5782388#8200,Luke_lu@avision.com.tw,https://www.avision.com/tw/about-avision/crs/grievance-procedure/,https://www.avision.com/tw/investor-relations/corporate-governance/,21.6934084
2387,精元電腦股份有限公司,精元,電腦及週邊設備業,－,台中市大雅區昌平路四段475號,86244265,蔡火爐,李明擇,吳明鴻,財務長,李明擇,04-25686983,1991/07/22,1999/01/25,新台幣                 10.0000元,1952510510,195251051,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,資誠聯合會計師事務所,吳松源,王玉娟,SUNREX,"No.475,Sec.4,Chang Ping Road, Ta Ya Dist.,Taichung City , Taiwan (R.O.C.)",04-25683429,sunrex@sunrex.com.tw,www.sunrex.com.tw,吳明鴻,財務長,0425686983分機299,kerry.wu@sunrex.com.tw,https://www.sunrex.com.tw/esg/673fe06db09f1,https://www.sunrex.com.tw/esg/673ed20f9a2f6/673fe9590668c,19.5251051
2390,云辰電子開發股份有限公司,云辰,其他電子業,－,新北市土城區中華路一段50號3樓,34412092,張姿玲,呂麗筑,呂麗筑,總經理,朱駿豪,(02)2260-6868,1980/04/16,1999/06/15,新台幣                 10.0000元,1926194420,192619442,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號地下二樓,勤業眾信會計師事務所,呂宜真,彭以驊,EVERSPRING,"3F, No.50, Sec. 1, Zhonghua Rd.,Tucheng Dist., New Taipei City  Taiwan",(02)2260-1313,lily.lu@everspring.com,https://www.everspring.com,呂麗筑,總經理,(02)2260-6868,lily.lu@everspring.com,https://www.everspring.com,https://www.everspring.com/zh/governance2-6-10/governance2-6-8-11-12/,19.2619442
2397,友通資訊股份有限公司,友通,電腦及週邊設備業,－,新北市汐止區新台五路一 段97號10樓,30950652,陳其宏,田芝穎,黃麗敏,資深處長,崔家嘉,(02)2697-2986,1981/07/14,2000/01/15,新台幣                 10.0000元,1144888570,114488857,0,0,合併,每年,董事會,凱基證券 股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,高靚玟,張惠貞,DFI Inc.,"10F., No. 97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.",(02)2697-2168,milly.huang@dfi.com,WWW.DFI.COM,黃麗敏,資深處長,02-2697-2986,milly.huang@dfi.com,https://www.dfi.com/tw/investorrelations/stakeholderservice,https://www.dfi.com/tw/investorrelations/majorinternalpolicy,11.4488857
2399,映泰股份有限公司,映泰,電腦及週邊設備業,－,新北市新店區民權路108-2號2樓,23826200,王明義,王明正,鄭仲賜,協理,賴淑卿,22180150,1990/08/29,1999/12/16,新台幣                 10.0000元,1781000000,178100000,0,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,10041 台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,方涵妮,周仕杰,BIOSTAR,"2FL.NO.108-2 MIN CHUAN ROADHSIN TIEN DIST.,NEW TAIPEI CITY,TAIWAN",22181552,jones@biostar.com.tw,https://www.biostar.com.tw/app/tw/,鄭仲賜,協理,22180150,jones@biostar.com.tw,https://www.biostar.com.tw/app/tw/about/about_stakeholders.php,https://www.biostar.com.tw/app/tw/about/investors_corporate_governance.php,17.81
2404,漢唐集成股份有限公司,漢唐,其他電子業,－,新北市中和區橋和路13號13樓,20938096,李惠文,賴志明,許俊源,業務長,潘麗美,(02)2917-4060,1982/09/13,2000/03/14,新台幣                 10.0000元,1905866980,190586698,0,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,(02)-25048125,台北市建國北路一段96號地下1樓,安侯建業聯合會計師事務所,陳富仁,陳奕任,UIS,"13F,  No. 13,  Qiaohe  Road  Zhonghe District,New Taipei City ,235029, Taiwan,R.O.C.",(02)2913-1102,phy@uisco.com.tw,http://www.uisco.com.tw,潘麗美,會計處經理,02-29174060分機8114,phy@uisco.com.tw,http://www.uisco.com.tw,－,19.0586698
2413,環隆科技股份有限公司,環科,電子零組件業,－,台中市工業區27路3號,52878846,歐仁傑,歐仁傑,麻中直,管理部協理,閻慧芳,04-23590096,1984/02/18,2000/09/11,新台幣                 10.0000元,1273592000,127359200,0,0,合併,每年,股東會,統一綜合證券(股)股務代理部,02-27463797,台北市松山區東興路8號地下一樓,安永聯合會計師事務所,羅文振,黃靖雅,UMEC,"3,27TH RD., TAICHUNG INDUSTRIAL PARKTAICHUNG,TAIWAN,R.O.C",04-23590129,kevin_mar@umec.com.tw,http://www.umec.com.tw,麻中直,管理部協理,04-23590096-1200,kevin_mar@umec.com.tw,http://www.umec.com.tw/tw/index.php,https://www.umec.com.tw/Investor/CorporateGovernance,12.73592
2414,精技電腦股份有限公司,精技,電子通路業,－,台北市內湖區新湖二路236號3樓,12215548,葉佳紋,李盈芳,洪莉萍,副總經理,曾三娜,(02)27962345,1979/03/05,2000/09/11,新台幣                 10.0000元,1617358460,161735846,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,李育儒,郭紹彬,UT,"3Fl., No. 236, Shinhu 2nd Rd., Neihu Chiu,Taipei.TaiwanTaipei ROC",(02)87919499,7503@unitech.com.tw,https://www.unitech.com.tw/,洪莉萍,副總經理,(02)27958612,7503@unitech.com.tw,https://www.unitech.com.tw/stakeholders.aspx,https://www.unitech.com.tw/investor-administer.aspx,16.1735846
2415,錩新科技股份有限公司,錩新,電子零組件業,－,台北市中山區遼寧街179號20樓,44913118,丁廣欽,蕭伊宏,陳光宗,財務副總,林秀珠,02-23898686,1972/02/22,2000/09/11,新台幣                 10.0000元,900000000,90000000,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,黃秀椿,張正修,CX TECH,"20F.,No179,Liaoning St.,Taipei 104105,Taiwin(R.O.C)Taipei 104, Taiwan (R.O.C.)",02-23896766,spokesman@mail.cxtechnology.com,www.cxtechnology.com,陳光宗,財務副總,02-23896788,spokesman@mail.cxtechnology.com,http://www.cxtechnology.com/fund3,http://www.cxtechnology.com/fund2,9.0
2417,圓剛科技股份有限公司,圓剛,電腦及週邊設備業,－,新北市中和區建一路135號,23611974,郭重松,郭重松,林朝祥,財務處副總經理,張文香,02-22263630,1990/01/17,2000/09/11,新台幣                 10.0000元,1576188640,157618864,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-2361-1300,100台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,劉怡青,林文欽,AVERMEDIA,"No.135, Jian 1st Rd., Zhonghe Dist.,New Taipei City 23585, Taiwan (R.O.C.)",02-22211926,jesse.lin@avermedia.com,www.avermedia.com,林朝祥,財務處副總經理,02-22263630,ir@avermedia.com,https://www.avermedia.com/tw/responsibility,http://ir.avermedia.com/irwebsite_c/#corporate_governance,15.7618864
2420,新巨企業股份有限公司,新巨,電子零組件業,－,新北市新店區民權路50號10樓,20970807,高銘傳,鄭秋怡,鄭秋怡,總經理,林景新,(02)29188512,1983/04/25,2000/09/11,新台幣                 10.0000元,1526486880,152648688,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,安侯建業會計師事務所,陳盈如,吳趙仁,ZIPPY,"10F., No.50, Minquan RdXindian Dist.,New Taipei City,Taiwan ROC",(02)2915-5765,ROBERT_KAO@ZIPPY.COM.TW,www.zippy.com.tw/tw,鄭秋怡,總經理,29188512#729,linda_cheng@zippy.com.tw,www.zippy.com.tw/tw/07_loop_peo.aspx,https://www.zippy.com/tw/06_investors_1.aspx,15.2648688
2423,固緯電子實業股份有限公司,固緯,其他電子業,－,新北市土城區中興路7之1號,4735004,林錦章,張朝明,林欣怡,副總,陳哲誠,(02)22680389,1975/09/01,2000/09/11,新台幣                 10.0000元,1450472890,145047289,0,0,合併,每年,董事會,台新綜合證券股份有限公司,(02)25048125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,張巧穎,陳智忠,GW,"No 7-1,Jhongsing RoadTucheng Dist.,New Taipei City,  Taiwan",(02)22681086,alex_chen@goodwill.com.tw,www.gwinstek.com,林欣怡,副總,0910019420,sara_lin@goodwill.com.tw,https://www.gwinstek.com/zh-TW/1/index,https://www.gwinstek.com/zh-TW/CO1/index,14.5047289
2424,隴華電子股份有限公司,隴華,通信網路業,－,台北市松山區八德路三段32號15樓,4926876,王光祥,王雅萱,王雅萱,總經理,陳孟澤,(02)2578-7775,1973/01/24,2000/09/11,新台幣                 10.0000元,579850000,57985000,39985000,0,合併,每季,董事會,福邦證券股份有限公司,(02)2371-1658,10041 台北市中正區忠孝西路１段６號６樓,資誠聯合會計師事務所,楊蕙慈,林柏全,LUNG HWA,"15F., No.32, Sec. 3, Bade Rd., Songshan Dist.,Taipei City 10559, Taiwan (R.O.C.)",(02)2578-7771,sharon@lunghwa.com.tw,https://www.lhsat.com/,王雅萱,總經理,(02)2578-7775,sharon@lunghwa.com.tw,http://twse.lunghwa.com.tw/investor.html,http://twse.lunghwa.com.tw/investor.html,5.7985
2425,承啟科技股份有限公司,承啟,電腦及週邊設備業,－,新北市新店區民權路48-3號3樓,22332192,高樹榮,高樹榮,李凱莉,行銷企劃部經理,張亞玲,(02)2913-8833,1986/11/17,2000/09/11,新台幣                 10.0000元,964988310,96498831,0,0,合併,每年,董事會,福邦證券股份有限公司,02-23711658,10041 台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,楊蕙慈,林雅慧,CHAINTECH,"3F., No.48-3, Mincyuan Rd.,Xindian Dist,Xinbei citt, 231, Taiwan R.O.C.",(02)2913-6622,alenchang@chaintech.com.tw,www.chaintech.com.tw,李凱莉,行銷企劃部經理,02-29138833#3312,kerryli@chaintech.com.tw,http://www.chaintech.com.tw/Investors.aspx?cid=3188&type=0,http://www.chaintech.com.tw/Investors.aspx?cid=3167&type=1,9.6498831
2427,三商電腦股份有限公司,三商電,資訊服務業,－,台北市信義路五段150巷2號3樓,31275691,陳翔中,陳翔中,陳文祝,執行副總,許曉琪,02-27225333,1976/12/09,2000/09/11,新台幣                 10.0000元,1973013390,197301339,0,0,合併,每年,股東會,宏遠證券,02-23268818,台北市信義路四段236號3樓,立本台灣聯合會計師事務所,張書成,劉克宜,MDS,"3F,2,150 Lane, Sec.,5, Hsin-I Rd.,Taipei,Taiwan, R.O.C.",02-27222330,wenchu@mds.com.tw; elsa@mds.com.tw,www.mds.com.tw,許曉琪,處長,02-27225333#2118,elsa@mds.com.tw,https://www.mds.com.tw/tc/investment_form.php?Class2=22,https://www.mds.com.tw/tc/investment_detail.php?PKey=6,19.7301339
2428,興勤電子工業股份有限公司,興勤,電子零組件業,－,高雄市三民區民族一路373巷21號,83639504,隋台中,隋台中,洪玉芳,總經理室特助,陳家華,07-5577660,1979/07/16,2000/09/11,新台幣                 10.0000元,1281127260,128112726,0,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,02-27463797,台北市松山區東興路8號B1,勤業眾信聯合會計師事務所,陳珍麗,劉裕祥,THINKING,"21, Lane373, Min Tzu 1st Road, 807 San-Ming DistKaohsiung, Taiwan, R. O. C.",07-5575105,ir@thinking.com.tw,www.thinking.com.tw,洪玉芳,總經理室特助,(07)557-7660,ir@thinking.com.tw,https://www.thinking.com.tw/tw/investor.php?id=10,https://www.thinking.com.tw/tw/investor.php?id=14,12.8112726
2429,銘旺科技股份有限公司,銘旺科,光電業,－,桃園市中壢區高鐵站前西路一段286號3樓之1,12206203,周維昆,潘進興,潘進興,總經理,林淂諭/劉真真,(03)4336666,1978/11/30,2000/09/11,新台幣                 10.0000元,855000000,85500000,33197208,0,合併,每年,股東會,兆豐證券股份有限公司股務代理部,02-33930898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,連淑凌,吳趙仁,PWT,"3 F.-1, No. 286, Sec. 1, Gaotiezhanqian W. Rd., Zhongli DistTaoyuan City 320016, Taiwan (R.O.C.)",(03)4526139,audit@abonmax.com.tw,http://www.abonmax.com.tw,林淂諭,副理,034336666,audit@abonmax.com.tw,http://www.abonmax.com.tw/,https://www.abonmax.com.tw/index.php?route=investor/governance,8.55
2430,燦坤實業股份有限公司,燦坤,電子通路業,－,台北市內湖區堤頂大道一段331號3樓,69568009,林技典,,王友良,協理,陳星宇,02-27953988,1978/11/02,2000/09/11,新台幣                 10.0000元,1168000000,116800000,0,0,合併,每年,董事會,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,謝瑋莉,王菘澤,TKE,"3F,No.331,Sec.1,TiDing Blvd.,Nei Hu,Taipei,Taiwan 114,R.O.C.",02-87910868,service@tk3c.tsannkuen.com,http://www.tk3c.com.tw/,王友良,協理,02-77203999,richie_wang@tk3c.com,https://www.tk3c.com.tw/#stakeholder2&5,https://www.tk3c.com.tw/#companyinfo&2,11.68
2431,聯昌電子企業股份有限公司,聯昌,電子零組件業,－,台北市內湖區南京東路六段501號11樓,35568331,連昭志,林春連,林春連,總經理,林崇善,8792-1666,1968/12/23,2000/09/11,新台幣                 10.0000元,1109270140,110927014,0,0,合併,每年,董事會,中國信託商業銀行代理部,66365566,台北市重慶南一段83號5樓,資誠聯合會計師事務所,邱昭賢,徐明釧,LIEN CHANG,"11F., No.501, Sec. 6, Nanjing E. Rd.Neihu Dist., Taipei City 11469, Taiwan",2793-5577,stocks@lienchang.com.tw,https://www.lienchang.com.tw/,林春連,總經理,87921666,stocks@lienchang.com.tw,https://www.lienchang.com.tw/tw/html/page/page.php?cid=26&cid2=101,https://www.lienchang.com.tw/tw/html/page/page.php?cid=27&muid=151,11.0927014
2432,倚天酷碁股份有限公司,倚天酷碁-創,電腦及週邊設備業,－,台北市松山區復興北路369號7樓之5,22089345,高樹國,鍾逸鈞,鍾逸鈞,總經理,鄭嘉豪,(02)26960296,1986/03/27,2023/05/31,新台幣                 10.0000元,618600000,61860000,0,0,合併,每年,董事會,台新綜合證券股務代理部,(02)2504-8125,台北市中山區建國北路一段 96 號 B1,安侯建業聯合會計師事務所,高靚玟,唐嘉鍵,AGT,"7F-5, 369, Fuxing N. Rd.Taipei City 10541, Taiwan ( R.O.C.)",02-26960206,IR.AGT@ acergadget.com,http:// www.acergadget.com,鄭嘉豪,財務主管,(02)26960296,IR.AGT@ acergadget.com,https://www.acergadget.com/investor/,https://www.acergadget.com/investor/,6.186
2433,互盛股份有限公司,互盛電,其他電子業,－,臺北市信義區信義路5段2號7樓,12516241,廖慶章,陳國盈,謝淑惠,會計主管,馬鳳如,23458009,1984/08/30,2000/09/11,新台幣                 10.0000元,1444960110,144496011,0,0,合併,每年,董事會,元大證券股份有限公司,2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,黃海悅,池瑞全,HUXEN,"7F, No.2, Sec. 5, Xinyi RdTAIPEI, TAIWAN, R.O.C.",2345-7566,account01@eosasc.com.tw,http://www.eosasc.com.tw,謝淑惠,會計主管,2345-8009#6530,account01@eosasc.com.tw,https://www.eosasc.com.tw/stakeholder,https://www.eosasc.com.tw/investor-122-160-page671,14.4496011
2434,統懋半導體股份有限公司,統懋,半導體業,－,台南市新市區中山路76號,22404266,翁淑貞,唐永渝,嚴永森,副總經理,何坤發,06-5991621,1987/03/09,2000/09/11,新台幣                 10.0000元,370000000,37000000,27489119,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,02-27463797,台北市松山區東興路8號B1,安永聯合會計師事務所,李芳文,邱琬茹,MOSPEC,"No.76, Zhongshan Rd., Xinshi Dist.,Tainan City 74442, Taiwan (R.O.C.)",06-5991626,mospectn@ms27.hinet.net,http://www.mospec.com.tw/,嚴永森,副總經理,06-5991621#203,yys@mail.mospec.com.tw,http://www.mospec.com.tw/big5/stakeholder.htm,http://www.mospec.com.tw/big5/board-of-directors.htm,3.7
2436,偉詮電子股份有限公司,偉詮電,半導體業,－,新竹縣科學工業園區工業東九路24號2樓,22099499,林錫銘,林登信,郭幸容,財務長,林崇燾,(03)5780241,1989/07/05,2000/09/11,新台幣                 10.0000元,1780115940,178011594,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北巿重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林政治,&#28201;智源,Weltrend,"2F., No. 24, Industry E. 9th Rd., Hsinchu Science ParkHsinchu 300, Taiwan",(03)5679356,cindy@weltrend.com.tw,www.weltrend.com.tw,郭幸容,財務長,(03)5780241-210,cindy@weltrend.com.tw,https://www.weltrend.com.tw/tw/esg/stakeholder,https://www.weltrend.com.tw/tw/investors/corporate_governance,17.8011594
2438,翔耀實業股份有限公司,翔耀,光電業,－,臺北市大安區光復南路438號12樓,12364770,林以山,高玉強,張順昌,法務長,暫缺,(02)7746-3839,1982/01/14,2000/09/11,新台幣                 10.0000元,651956410,65195641,34971322,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市大安區敦化南路二段67號地下1樓,國富浩華聯合會計師事務所,陳昭惠,鄭翔宇,ENLIGHT,"12F., No. 438, Guangfu S. Rd., Da' an Dist., Taipei CityTaipei City, Taiwan (R.O.C.)",(02)2700-5003,wesley.chang@enlightcorp.com.tw,www.enlightcorp.com.tw,張順昌,法務部協理,(02)7746-3839,wesley.chang@enlightcorp.com.tw,https://www.enlightcorp.com.tw/index.php/enlightcorp-2/page-3/,https://www.enlightcorp.com.tw/zh/governance-principals,6.5195641
2440,太空梭高傳真資訊科技(股)公司,太空梭,電子零組件業,－,新竹縣竹北市環科一路23號9樓之2,1887370,王玄輝,王建成,林子鑫,財務經理,陳奕宏,03-5935588,1985/10/16,2000/11/10,新台幣                 10.0000元,1391172710,139117271,35452938,0,合併,每年,股東會,中國信託商業銀行股份有限公司,02-66365566,台北市中正區重慶南路一段83號五樓,安永聯合會計師事務所,王瑄瑄,陳智忠,SPACE SHUTTLE,"9nd Floor-2, No. 23, Huanke 1st Road, Zhubei City, Hsinchu CountyHsin-Chu Hsien,Taiwan,R.O.C",03-5935566,nancy@spaces.com.tw,www.spaces.com.tw,陳小雪,課長,03-5935588,yuki@spaces.com.tw,http://www.spaces.com.tw/s/1/faq.html,http://www.spaces.com.tw/zh-tw/a2-6252/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86.html,13.9117271
