公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
1419,新光紡織股份有限公司,新紡,紡織纖維,－,台北市中山區中山北路二段44號15樓,7435901,吳昕恩,張淑娣、張瑞南,張淑娣,總經理,張瑞南,(02)25071258,1955/06/06,1977/03/14,新台幣                 10.0000元,3000412800,300041280,0,0,合併,每年,董事會,台新證券股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,郭乃華,翁博仁,SHINKO.TEXTILE,"15F., No. 44, Sec. 2, Zhongshan N. Rd.TAIPEI.TAIWAN.R.O.C",(02)25072576,marketing@sktextile.com.tw,http://www.sktextile.com.tw,張淑娣,總經理,(02)25071258-854,shuti@sktextile.com.tw,http://www.sktextile.com.tw,https://www.sktextile.com.tw/tw/investors,30.004128
1434,福懋興業股份有限公司,福懋,紡織纖維,－,雲林縣斗六市榴中里石榴路317號,14001199,王文淵,李敏章,李敏章,總經理,鄭宏寧,(05)5573966,1973/04/19,1985/12/24,新台幣                 10.0000元,16846646370,1684664637,0,0,合併,每年,董事會,本公司股務科,2718-9898,台北市內湖區南京東路六段380號10樓,資誠聯合會計師事務所,阮呂曼玉,徐聖忠,F.T.C,"2F., No.388, Sec.6, Nanjing East Rd.Neihu Dist. Taipei City 114030",2713-1329,t1000@ftc.com.tw,https://www.ftc.com.tw,鄭宏寧,副總經理,(05)5573966轉7161,u133232@ftc.com.tw,https://www.ftc.com.tw/newftc/reflect.htm,https://www.ftc.com.tw/newftc/governance.php,168.4664637
1440,臺南紡織股份有限公司,南紡,紡織纖維,－,臺南市東區裕農路511號,68919301,侯博明,江俊謀,蘇冠銘,總經理室協理,林祺傑、吳若蘭,(06)2376161,1955/03/21,1989/10/03,新台幣                 10.0000元,16568158570,1656815857,0,0,合併,每年,董事會,統一綜合證券(股)公司股務代理部,(02)2746-3797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,田中玉,徐惠榆,TAINAN SPINNING,"No. 511, Yunong Rd. , East Dist. ,Tainan City, Taiwan (R. O. C.)",(06)2361156,general@tainanspin.com.tw,https://www.tainanspin.com.tw/,林祺傑,財務部協理,(06)2376161#301,lccfinance@tainanspin.com.tw,https://www.tainanspin.com.tw/index.php?option=module&lang=cht&task=showlist&id=69&index=1,https://www.tainanspin.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=389&index=1,165.6815857
1442,名軒開發股份有限公司,名軒,建材營造,－,新北市新莊區中華路三段218號8樓,4615057,吳泓瑩,吳勝利,吳勝利,總經理,"黃慧勤,許莉蓁",82922288,1974/07/18,1989/11/16,新台幣                 10.0000元,3662113580,366211358,0,0,合併,每年,股東會,台新證券股務代理部,25048125,北市建國北路一段96號地下一樓,惠眾聯合會計師事務所,項文婷,盧聯生,ADVANCETEK,"8F., No. 218, Sec. 3, Zhonghua Rd.Xinzhuang Dist., New Taipei City, Taiwan",82925561,servicemail@advancetek.com.tw,https://www.advancetek.com.tw,黃慧勤,協理,82922288#688,hchuang@advancetek.com.tw,https://www.advancetek.com.tw/§Q?`???Y?H±M°?,https://www.advancetek.com.tw/???q?v?z±M°?,36.6211358
1444,力麗企業股份有限公司,力麗,紡織纖維,－,104台北市松江路162號11樓,7663290,郭紹儀,陳漢卿,陳漢卿,總經理,施吉禹,(02)2100-2888,1979/01/15,1990/08/08,新台幣                 10.0000元,9955950590,995595059,0,0,合併,每年,股東會,台新綜合證券  股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,黃毅民,洪國田,LEALEA,"11F,NO.162,SUNG CHIANG RD.,TAIPEI,TAIWAN,R.O.C",(02)2100-1352,srd0e8@lipeng.com.tw,https://www.lealeagroup.com.tw/,陳漢卿,總經理,(02)2100-2888#1105,chihtn@lealea.com.tw,https://www.lealeagroup.com.tw/project/,https://www.lealeagroup.com.tw/project/48/53/,99.5595059
1447,力鵬企業股份有限公司,力鵬,紡織纖維,－,104台北市松江路162號6樓,33955322,郭紹儀,童敏雄,陳漢卿,總經理,蘇彥銘,(02)2100-2888,1975/08/20,1992/01/28,新台幣                 10.0000元,9100712420,910071242,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,104台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,黃毅民,洪國田,LP,"6F,NO.162 SUNG CHIANG RD;TAIPEI,TAIWAN,R.O.C",(02)2100-2688,lynn@lealea.com.tw,http://www.lipeng.com.tw,陳漢卿,總經理,02-21002888,chihtn@lealea.com.tw,https://www.lealeagroup.com.tw/project/49/66/,https://www.lealeagroup.com.tw/project/49/58/,91.0071242
1455,集盛實業股份有限公司,集盛,紡織纖維,－,台北市西寧北路七十號二樓,43295237,蘇百煌,葉必祿,蘇百煌,董事長,郭世誠 顏仲梓,02-25557151,1969/08/18,1993/10/07,新台幣                 10.0000元,5316883800,531688380,0,0,合併,每年,董事會,群益金鼎證券(股)公司股務代理部,02-27023999,台北市敦化南路二段97號地下二樓,國富浩華聯合會計師事務所,陳桂美,林志隆,ZIG SHENG,"2ND FL 70 SHI-NING N RD.TAIPEI,TAIWAN, R.O.C.",02-25503740,jason_kuo@zigsheng.com,www.zigsheng.com,郭世誠,管理部副總經理,25557151-8006,jason_kuo@zigsheng.com,http://www.zigsheng.com/corporate-social-responsibility-zh/sustainable-business-zh/#stakeholders,http://www.zigsheng.com/investor-area-zh/,53.168838
1457,宜進實業股份有限公司,宜進,紡織纖維,－,台北市內湖區瑞光路607號7樓,7669338,詹正田,翁茂誠(原名:林鏡地),張恆嘉,副總經理,賴毓敏,(02)26575859,1981/03/24,1994/10/20,新台幣                 10.0000元,3167300220,316730022,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安侯建業聯合會計師事務所,潘俊名,張淑瑩,YI JINN,"7F., No.607, Ruiguang Rd.,TAIPEI,TAIWAN",(02)87978898,yijinn@ms8.hinet.net,www.yijinn.com.tw,張恆嘉,副總經理,(02)26575859-530,albert@yijinn.com.tw,www.yijinn.com.tw/interested-parties,https://www.yijinn.com.tw/corporate-governance,31.6730022
1459,聯發紡織纖維股份有限公司,聯發,紡織纖維,－,台北市環河北路1段73號5樓之5,33653494,葉清澤,王豐岳,王豐岳,總經理,糜福相,(02)2552-1255,1972/12/11,1994/10/26,新台幣                 10.0000元,3586289070,358628907,0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,陳薔旬,池瑞全,LAN FA,"5-5FL,No.73,HUAN HO N. RD.,SEC.1TAIPEI.TAIWAN. R.O.C.",(02)2552-7037,tpe_hr@lanfa.com.tw,www.lanfa.com.tw,王豐岳,總經理,(02)25521255,tpe_hr@lanfa.com.tw,http://main.lanfa.com.tw/index.php/2019-11-12-17-45-00,http://main.lanfa.com.tw/index.php/2019-11-12-17-30-00,35.8628907
1460,宏遠興業股份有限公司,宏遠,紡織纖維,－,台南市山上區明和里256號,22817999,席家宜,暫缺,李憲忠,行政長,陳逸鵬,(06)5782561,1988/02/08,1995/04/28,新台幣                 10.0000元,6946434840,694643484,0,0,合併,每年,股東會,亞東證券股份有限公司代理部,02-77531699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,李季珍,楊朝欽,EVEREST,"No.256 Minghe Vil.,Shanshang  DistTainan City, Taiwan ROC",06-5782864,tnan.lu@everest.com.tw,https://www.everest.com.tw/tw,李憲忠,行政長,(06)5782561,brian.lee@everest.com.tw,https://esg.everest.com.tw/tw,https://www.everest.com.tw/tw/governance/overview,69.4643484
1464,得力實業股份有限公司,得力,紡織纖維,－,台南市新市區三舍里005鄰復興路820號,73686632,葉家銘,游逸能,游逸能,總經理,朱螢珠,06-5992866,1982/07/10,1997/01/18,新台幣                 10.0000元,4255757330,425575733,0,0,合併,每年,股東會,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,廖鴻儒,王騰葦,DE LICACY,"No. 820, Fuxing Rd., Xinshi Dist.,Tainan City 744007 , Taiwan (R.O.C.)",06-5996798,tainan@delicacy.com.tw,www.delicacy.com.tw,朱螢珠,管理部協理,06-5992866-201,chuchu5811@delicacy.com.tw,http://www.delicacy.com.tw/zh-tw/Investor/§????H?A°????f/§Q?`???Y?H±M°?,https://www.delicacy.com.tw/zh-tw/Investor/???q?v?z/???q?v?z??????°?,42.5575733
1476,儒鴻企業股份有限公司,儒鴻,紡織纖維,－,新北市新莊區中央路738號,35884479,王樹文,洪瑞廷,林芬如,財務會計部副總經理,洪瑞廷,(02)2299-6000,1977/11/28,2001/04/18,新台幣                 10.0000元,2743671110,274367111,0,0,合併,每年,董事會,元大證券股份有限公司,(02)2586-5859,臺北市大安區敦化南路二段67號地下一樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,ECLAT,"No. 738, Zhongyang Rd., Xinzhuang Dist.New Taipei City, Taiwan",(02)2299-5483,services@eclat.com.tw,http://www.eclat.com.tw,林芬如,發言人暨財務會計部副總經理,(02)2299-6000,tiffanylin@eclat.com.tw,http://www.eclat.com.tw/zh-tw/investors/,https://www.eclat.com.tw/zh-tw/investors/governance/,27.4367111
1503,士林電機廠股份有限公司,士電,電機機械,－,台北市士林區中山北路六段88號16樓,11039306,許育瑞,謝漢章,程相智,執行副總經理,李盈助,02-2834-2662,1955/11/03,1969/12/15,新台幣                 10.0000元,5209722230,520972223,0,0,合併,每年,股東會,中國信託商業銀行 代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃堯麟,李東峰,SEEC,"FL.16, NO.88, SEC.6, CHUNG SHAN N. RDTAIPEI, TAIWAN, R.O.C.",02-2836-6187,fnd@seec.com.tw,www.seec.com.tw,李盈助,幕僚長,(02)2834-2662,ahkem@seec.com.tw,https://www.seec.com.tw/Content/Messagess/contents.aspx?SiteID=10&MmmID=1307577075012432241,https://www.seec.com.tw/Content/Messagess/contents.aspx?SiteID=10&MmmID=655617024606727412,52.0972223
1504,東元電機股份有限公司,東元,電機機械,－,臺北市南港區三重路19-9號5樓,11332202,利明&#29486;,高飛鳶,簡世雄,處長,暫缺,2655-3333,1956/06/12,1973/11/05,新台幣                 10.0000元,21387966160,2138796616,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段９６號地下一樓,資誠聯合會計師事務所,涂展源,徐聖忠,TECO,"5F, NO.19-9,SAN CHONG RD. NAN-KANGTAIPEI TAIWAN",2655-2291,ir@teco.com.tw,http://www.teco.com.tw,簡世雄,處長,02-2655-3333,ir@teco.com.tw,https://www.teco.com.tw/esg/?gid=1&nid=919,https://www.teco.com.tw/about/governance,213.8796616
1506,正道工業股份有限公司,正道,電機機械,－,台南市仁德區大甲里中正西路1015號,68193807,謝麗雲,羅仕溢,羅仕溢,總經理,黃俊達,06-266 4101,1965/03/13,1980/08/11,新台幣                 10.0000元,3003885010,300388501,166000000,0,合併,每年,股東會,元大證券股份有限公司,02-2586 5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,李季珍,吳長駿,RIGHT WAY,"No. 1015, ZHONGZHENG W. RD., RENDE DIST.,TAINAN CITY,TAIWAN R.O.C.",06-266 4374,AG800000@rightway.tw,http://www.rightway.com.tw,黃俊達,協理,06-2664101#1688,Don.Huang@rightway.tw,https://www.rightway.com.tw/index.php?temp=investor&lang=cht,https://www.rightway.com.tw/index.php?option=module&lang=cht&task=showlist&id=612&index=2,30.0388501
1513,中興電工機械股份有限公司,中興電,電機機械,－,新北市中和區中正路801號3樓,33029464,江馥年,郭慧娟,郭慧娟,總經理,賴靜鳳,(03)3284170,1956/05/01,1994/03/08,新台幣                 10.0000元,5031125150,503112515,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,國富浩華聯合會計師事務所,林春枝,張亞荃,CHEM,"NO.25,Wende Rd.,Guishan Dist.,Taoyuan City 33383,Taiwan (R.O.C.)Taoyuan City,Taiwan (R.O.C.)",(03)3284155,TW006525@CHEM.COM.TW,WWW.CHEM.COM.TW,賴靜鳳,公司治理主管,(03)3284170#2101,TW006466@CHEM.COM.TW,WWW.CHEM.COM.TW/A_CONTACT.ASPX,WWW.CHEM.COM.TW/TC/GOVERNANCE.ASPX,50.3112515
1514,亞力電機股份有限公司,亞力,電機機械,－,台北市南港區三重路19-11號12樓,3213392,慧德實業有限公司代表人宋和業,鄭朝彬,鄧春生,副總經理,詹益源,(02)2655-3456,1968/09/25,1994/03/26,新台幣                 10.0000元,2677549860,267754986,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,惠眾聯合會計師事務所,洪佑伶,卓敏枝,AEC,"12F,NO.19-11,San-Chung RoadTaipei ,Taiwan ,R.O.C",26553388,sales@allis.com.tw,www.allis.com.tw,詹益源,會計主管,(02)26553456-2640,jamesjan@allis.com.tw,https://goo.gl/Dc81zK,https://www.allis.com.tw/zh-tw/download-c3443/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86.html,26.7754986
1519,華城電機股份有限公司,華城,電機機械,－,桃園市中壢區吉林路10號,33284077,許邦福,許逸德/許逸晟(執行長),許逸德,總經理,邱旭蘭,02-27047001,1969/08/26,1997/04/16,新台幣                 10.0000元,3158808440,315880844,0,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,02-25048125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,李穗青,周仕杰,FE,"No.10, Jilin Rd.,Zhongli City, Taoyuan County, R.O.C.",02-27047005,Ted@fortune.com.tw,www.fortune.com.tw,許逸德,總經理,02-27047001-218,ted@fortune.com.tw,https://www.fortune.com.tw/tw/contact_stakeholder.aspx,https://www.fortune.com.tw/tw/Investor_governance_01.html,31.5880844
1522,堤維西交通工業股份有限公司,堤維西,汽車工業,－,台南市新樂路72之2號,22269487,吳國禎,蘇彥碩,翁一峰,財務主管,黃琴月,06-2658781,1986/09/09,1997/10/06,新台幣                 10.0000元,3428978810,312897881,0,30000000,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,安永聯合會計師事務所,胡子仁,洪國森,TYC,"72-2, Shin-leh RdTainan 70248, Taiwan, R.O.C",06-2647458,amanda_yen@tyc.com.tw,www.tyc.com.tw,顏鳳姿,財會專員,06-2658781分機121,amanda_yen@tyc.com.tw,https://www.tyc.com.tw/stakeholders,https://www.tyc.com.tw/governance,34.2897881
1532,勤美股份有限公司,勤美,電機機械,－,台北市106大安區仁愛路四段八十五號四樓,3474311,林廷芳,林靖誼/麥聖偉,陳鴻毅,資深協理,何式剛,02-27112831,1972/09/09,2000/09/11,新台幣                 10.0000元,4226042710,422604271,0,0,合併,每年,董事會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,鄒依芸,韓沂璉,CMP,"4F, NO.85, JEN-AI RD., SEC. 4TAIPEI, TAIWAN, R.O.C.",02-27112837,ir@cmp.com.tw,www.cmp.com.tw,陳鴻毅,資深協理,02-27112831,ir@cmp.com.tw,http://www.cmp.com.tw/cht/investor/stakeholder,http://www.cmp.com.tw/cht/investor/governance,42.2604271
1536,和大工業股份有限公司,和大,汽車工業,－,台中市大里區仁化路115號,52264848,沈國榮,陳俊智,陳俊智,總經理,沈千慈,04-25692299,1973/01/16,2001/09/17,新台幣                 10.0000元,2795175130,279517513,0,0,合併,每半會計年度,董事會,元富證券股務代理部,02-27686668,台北市松山區光復北路11巷35號地下1樓,安永聯合會計師事務所,黃子評,黃靖雅,HOTA,"NO.115, JEN-HUA  RD.TALI,TAICHUNG , TAIWAN",04-25692578,louis-lee@hota.com.tw,www.hota.com.tw,陳俊智,總經理,04-25692299分機1234,louis-lee@hota.com.tw,www.hota.com.tw,www.hota.com.tw/director.html,27.9517513
1604,聲寶股份有限公司,聲寶,電器電纜,－,桃園市龜山區大華里頂湖26-3號,3607500,財團法人陳茂榜工商發展基金會,許經朝,簡淑慧,財會處(協理),高治誠,03-3975151,1962/09/11,1970/12/14,新台幣                 10.0000元,3842000000,384200000,0,0,合併,每年,董事會,元大證券股份有限公司,02-25865859,106 臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,蘇郁琇,吳恪昌,SAMPO,"No.26-3. Dinghu Rd, Gueishan Dist.,Taoyuan City 33378, Taiwan ( R.O.C)",03-3275581,1604email@sampo.com.tw,www.sampo.com.tw,簡淑慧,協理,03-3975151#1711,sophy@sampo.com.tw,http://www.sampo.com.tw/aboutlist.aspx?q=15,https://www.sampo.com.tw/aboutlist.aspx?q=12,38.42
1605,華新麗華股份有限公司,華新,電器電纜,－,台北市信義區松智路1號25樓,35412204,焦佑倫,潘文虎,文德誠,董事長室特別助理,潘思如,(02)8726-2211,1966/12/02,1972/11/03,新台幣                 10.0000元,40313329480,4031332948,0,0,合併,每年,董事會,本公司股務聯辦室,(02)2790-5885,台北市內湖區行善路398號8樓,勤業眾信聯合會計師事務所,徐文亞,吳恪昌,WALSIN,"25F, No.1, Songzhi Rd.,Taipei 11047, Taiwan",(02)2720-2234,walsinspk@walsin.com,https://www.walsin.com,投資管理部,投資管理部,(02)8726-2211,IR@walsin.com,https://www.walsin.com,https://www.walsin.com/investors/corporate-governance/#pills-corporate,403.1332948
1608,華榮電線電纜股份有限公司,華榮,電器電纜,－,高雄巿前金區中正四路170號,79460007,王宏仁,黃華志,黃華志,總經理,劉秀美,07-2814161,1956/12/08,1988/07/11,新台幣                 10.0000元,6327735060,632773506,0,0,合併,每年,股東會,本公司股務課,02-27717611,台北巿南京東路三段210號11樓,安侯建業聯合會計師事務所,陳永祥,蘇彥達,HE,"170,CHUNG CHENG 4TH ROAD,KAOHSIUNG,TAIWAN,R.O.C.",07-2818871,he520@hegroup.com.tw,http://www.hegroup.com.tw,劉秀美,管理部副總經理,07-2814161,misherr@hegroup.com.tw,https://www.hegroup.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=142&index=5,https://www.hegroup.com.tw/index.php?option=module&lang=cht&task=showlist&id=31&index=1,63.2773506
1609,大亞電線電纜股份有限公司,大亞,電器電纜,－,台南市關廟區中山路二段249號,68035907,沈尚弘,沈尚宜,陳重光,總管理處處總經理,洪崇銘,06-5953131,1962/11/07,1988/12/12,新台幣                 10.0000元,7736570870,773657087,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段二號五樓,群智聯合會計師事務所,呂松裕,吳乾萌,TA YA,"249 Chung Shan Rd.,KuanMaiohsiang,TainanHsien,Taiwan,ROC",06-5958190,stock@mail.taya.com.tw,www.taya.com.tw,陳重光,處總經理,06-5953131,ck_chen@mail.taya.com.tw,www.taya.com.tw,https://www.taya.com.tw/download/download48.html,77.3657087
1611,中國電器股份有限公司,中電,電器電纜,－,台北市行善路124號2樓,3086001,廖銘輝,吳一麟代理,黃至賢,經理,王志崧,(02)27191188,1955/02/01,1990/01/16,新台幣                 10.0000元,3227357420,322735742,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳昭宇,謝東儒,CE,"2F, No. 124, Xingshan Road, Taipei CityTAIPEI,TAIWAN",(02)27137111,eservice@chinaelectric.com.tw,http://www.chinaelectric.com.tw,黃至賢,經理,(02)27191188,frank@chinaelectric.com.tw,http://www.chinaelectric.com.tw/investor11.php,https://www.chinaelectric.com.tw/investor8.php,32.2735742
